Unnamed: 0.1,Unnamed: 0,restaurant_name,restaurant_type,rating,num_ratings,avg_cost_two_people,online_order,table_booking,cuisines_type,area,local_address,rating_category
1112,1112,Cafe Mamma Mia,"Casual Dining, Cafe",3.7,239,600.0,no,no,"Continental, Italian, Cafe, Beverages, Desserts",Rajajinagar,Basaveshwara Nagar,Average Rated
1113,1113,Cafe Mandala,Cafe,3.9,48,600.0,yes,no,Cafe,Malleshwaram,New Bel Road,Average Rated
1114,1114,Cafe Mangii,Casual Dining,4.3,1048,1600.0,yes,yes,"Italian, Continental, Pizza",Brigade Road,Lavelle Road,Highly Rated
1115,1115,Cafe Max,"Cafe, Casual Dining",4.2,1654,1300.0,no,no,"Cafe, Continental, Italian, German, French, Spanish",Indiranagar,Indiranagar,Highly Rated
1116,1116,Cafe Medley,Cafe,4.2,1059,800.0,yes,no,"Cafe, Continental, Burger","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Highly Rated
1117,1117,Cafe Mingo?S,Quick Bites,3.3,4,200.0,no,no,"Fast Food, Beverages",Frazer Town,Cunningham Road,Average Rated
1118,1118,Cafe Mist,Cafe,3.8,186,500.0,yes,no,"Cafe, American, Continental, Italian",Bannerghatta Road,Jp Nagar,Average Rated
1119,1119,Cafe Monarch Luxur,Casual Dining,3.8,23,800.0,no,no,"North Indian, South Indian, Chinese, Fast Food",Brigade Road,Infantry Road,Average Rated
1120,1120,Cafe Mondo,Cafe,3.7,513,600.0,yes,no,"Cafe, Italian, Beverages",Jayanagar,Basavanagudi,Average Rated
1121,1121,Cafe Mozaic - Taj Mg Road Bengaluru,"Casual Dining, Cafe",4.1,563,2500.0,no,yes,"North Indian, Italian, South Indian, Continental, Cafe, Salad",Brigade Road,Mg Road,Highly Rated
1122,1122,Cafe Nibras,Cafe,3.4,10,400.0,no,no,"Cafe, Continental",Frazer Town,Banaswadi,Average Rated
1123,1123,Cafe Noir,Casual Dining,3.4,4,1500.0,yes,no,"European, French, Salad",Brookefield,Whitefield,Average Rated
1124,1124,Cafe Nosh,Cafe,4.2,583,500.0,yes,no,"Cafe, Continental, Steak",New Bel Road,Sahakara Nagar,Highly Rated
1125,1125,Cafe Nova,Cafe,3.2,11,600.0,no,no,"Cafe, Bakery",Banashankari,Banashankari,Average Rated
1126,1126,Cafe Nukkad,Quick Bites,4.0,89,200.0,yes,no,Fast Food,Kalyan Nagar,Kalyan Nagar,Highly Rated
1127,1127,Cafe Of Joy,Casual Dining,3.7,51,600.0,no,no,Continental,Brookefield,Whitefield,Average Rated
1128,1128,Cafe Oleiva,Cafe,3.3,6,500.0,no,no,Cafe,Indiranagar,Thippasandra,Average Rated
1129,1129,Cafe Olive,Cafe,3.1,14,500.0,no,no,"Cafe, Italian",Brookefield,Marathahalli,Average Rated
1130,1130,Cafe On The Way,Cafe,4.0,275,500.0,yes,no,Cafe,Koramangala 4Th Block,Koramangala 3Rd Block,Highly Rated
1131,1131,Cafe Orio,Cafe,4.0,147,400.0,no,no,"Cafe, Fast Food","Byresandra,Tavarekere,Madiwala",Btm,Highly Rated
1132,1132,Cafe P Square,Quick Bites,3.8,26,250.0,yes,no,"Street Food, Beverages, Fast Food",Kalyan Nagar,Kalyan Nagar,Average Rated
1133,1133,Cafe Palmyra,"Casual Dining, Cafe",4.2,500,2000.0,no,yes,"Chinese, North Indian, Continental, Cafe",Brookefield,Whitefield,Highly Rated
1134,1134,Cafe Palnad,Quick Bites,4.0,92,400.0,yes,no,"South Indian, Fast Food",Electronic City,Electronic City,Highly Rated
1135,1135,Cafe Petu,Quick Bites,3.8,373,300.0,yes,no,"North Indian, Sandwich",Brookefield,Marathahalli,Average Rated
1136,1136,Cafe Pink Pajamas,Cafe,4.1,577,700.0,yes,yes,"Cafe, Italian",Kalyan Nagar,Kalyan Nagar,Highly Rated
1137,1137,Cafe Poetry,Cafe,3.7,55,400.0,yes,no,"Cafe, Beverages, Healthy Food",Malleshwaram,New Bel Road,Average Rated
1138,1138,Cafe Potpourri,Cafe,3.7,131,400.0,yes,no,"Cafe, Sandwich, North Indian, Beverages, Desserts",Bannerghatta Road,Jp Nagar,Average Rated
1139,1139,Cafe Qissa,Quick Bites,3.3,5,100.0,no,no,"Burger, Cafe, Drinks Only, Juices",Kalyan Nagar,Kalyan Nagar,Average Rated
1140,1140,Cafe Repeat,Quick Bites,2.8,40,250.0,no,no,"North Indian, Fast Food",Bellandur,Sarjapur Road,Average Rated
1141,1141,Cafe Ritzz,Casual Dining,3.6,40,700.0,no,yes,"North Indian, Chinese",Old Airport Road,Indiranagar,Average Rated
1142,1142,Cafe Rossini,Casual Dining,3.9,431,700.0,yes,no,"Continental, Italian, Chinese",Malleshwaram,New Bel Road,Average Rated
1143,1143,Cafe Shawamek,Quick Bites,3.2,4,300.0,no,no,Fast Food,Electronic City,Electronic City,Average Rated
1144,1144,Cafe Shuffle,Cafe,4.2,150,600.0,yes,yes,"Cafe, Italian, Continental",Banashankari,Banashankari,Highly Rated
1145,1145,Cafe Soy,"Takeaway, Delivery",3.8,47,250.0,yes,no,Asian,Indiranagar,Indiranagar,Average Rated
1146,1146,Cafe Srinidhi,Quick Bites,3.1,91,200.0,no,no,"South Indian, North Indian, Fast Food, Street Food",Old Airport Road,Indiranagar,Average Rated
1147,1147,Cafe Sulaimani,Quick Bites,2.8,40,300.0,no,no,"Kerala, South Indian, Biryani","Byresandra,Tavarekere,Madiwala",Btm,Average Rated
1148,1148,Cafe Talk,"Cafe, Casual Dining",3.3,14,700.0,no,no,"Cafe, Continental, North Indian, Bakery, Desserts",Bannerghatta Road,Bannerghatta Road,Average Rated
1149,1149,Cafe Talkhouse,Quick Bites,3.8,23,,no,no,North Indian,Hsr,Hsr,Average Rated
1150,1150,Cafe Terra,Cafe,2.8,40,700.0,yes,no,"Cafe, Continental",Basavanagudi,Jayanagar,Average Rated
1151,1151,Cafe Thulp,Cafe,3.4,54,1000.0,yes,no,"Cafe, Burger, Italian, Salad",Brookefield,"Itpl Main Road, Whitefield",Average Rated
1152,1152,Cafe Treat - The Pride Hotel,Casual Dining,4.1,118,1000.0,yes,no,"Continental, Asian, Italian",Church Street,Richmond Road,Highly Rated
1153,1153,Cafe Udupi Ruchi,Quick Bites,4.0,140,350.0,yes,no,"South Indian, North Indian, Street Food",Rajajinagar,Vijay Nagar,Highly Rated
1154,1154,Cafe Velvette,"Cafe, Dessert Parlor",3.4,11,400.0,no,no,"Cafe, American, Italian, Continental",Old Airport Road,Domlur,Average Rated
1155,1155,Cafe Vivacity,Cafe,3.8,90,650.0,yes,no,Cafe,Banashankari,Banashankari,Average Rated
1156,1156,Cafe Xtasi,"Takeaway, Delivery",2.8,40,,no,no,Pizza,Electronic City,Electronic City,Average Rated
1157,1157,Cafe Zamorin,Quick Bites,3.7,23,300.0,yes,no,"Chinese, Kerala",Kalyan Nagar,Hennur,Average Rated
1158,1158,Cafe Zone,Quick Bites,3.9,149,300.0,yes,no,"Fast Food, Chinese, Rolls",Banashankari,Kumaraswamy Layout,Average Rated
1159,1159,Cafe Zuppa,Cafe,2.8,40,450.0,yes,no,"Cafe, Pizza, Fast Food",Bannerghatta Road,Jp Nagar,Average Rated
1160,1160,Caf-Eleven,Cafe,4.0,424,450.0,no,no,"Cafe, Continental",Banashankari,Banashankari,Highly Rated
1161,1161,Cafemoto,Cafe,4.0,201,800.0,yes,no,"Cafe, Continental, Italian, Burger","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Highly Rated
1162,1162,Caferia,Quick Bites,3.3,4,200.0,yes,no,"Fast Food, Street Food",Church Street,Frazer Town,Average Rated
1163,1163,Cafesta,Cafe,4.3,559,550.0,yes,no,"Cafe, Italian, Fast Food, Desserts",Brookefield,Whitefield,Highly Rated
1164,1164,Cafeteria Al - Falah,Quick Bites,3.3,5,300.0,no,no,"Fast Food, North Indian",Kalyan Nagar,Banaswadi,Average Rated
1165,1165,Cafezone,Quick Bites,3.7,27,250.0,yes,no,"Burger, Fast Food, Beverages",Kalyan Nagar,Banaswadi,Average Rated
1166,1166,Caffe Maven,Quick Bites,3.4,25,300.0,yes,no,"Chinese, North Indian",Brigade Road,Residency Road,Average Rated
1167,1167,Caffe Pascucci,Cafe,4.1,719,950.0,yes,yes,"Cafe, Continental, Pizza, Italian, Beverages","Byresandra,Tavarekere,Madiwala",Hsr,Highly Rated
1168,1168,Cake 24X7,Bakery,3.2,10,450.0,yes,no,"Bakery, Desserts",Brookefield,Whitefield,Average Rated
1169,1169,Cake Art,"Bakery, Quick Bites",2.9,27,400.0,no,no,Bakery,"Byresandra,Tavarekere,Madiwala",Jp Nagar,Average Rated
1170,1170,Cake Box,Bakery,2.9,24,400.0,yes,no,"Bakery, Desserts",Bellandur,Marathahalli,Average Rated
1171,1171,Cake Cafe,Bakery,4.0,157,300.0,yes,no,"Bakery, Desserts",Hsr,Hsr,Highly Rated
1172,1172,Cake Chemistry,Bakery,2.8,40,500.0,yes,no,"Bakery, Desserts",Basavanagudi,Jayanagar,Average Rated
1173,1173,Cake Delights,Bakery,3.6,24,500.0,yes,no,"Bakery, Desserts",Bellandur,Sarjapur Road,Average Rated
1174,1174,Cake Dilim,Bakery,2.8,40,500.0,yes,no,Bakery,Indiranagar,Jeevan Bhima Nagar,Average Rated
1175,1175,Cake Gallery,Bakery,3.6,24,300.0,yes,no,Bakery,Malleshwaram,Yeshwantpur,Average Rated
1176,1176,Cake Genie,Dessert Parlor,3.9,149,300.0,no,no,"Desserts, Fast Food",Indiranagar,Indiranagar,Average Rated
1177,1177,Cake Ghar,Bakery,3.8,15,400.0,yes,no,Bakery,Banashankari,Basavanagudi,Average Rated
1178,1178,Cake House - Story Cafe,Quick Bites,3.8,79,650.0,no,no,"Bakery, Desserts",Kammanahalli,Kalyan Nagar,Average Rated
1179,1179,Cake Inc.,Bakery,3.5142532329117526,40,450.0,no,no,"Bakery, Desserts",Indiranagar,Domlur,Average Rated
1180,1180,Cake Menu,Bakery,3.2,11,400.0,yes,no,Bakery,Hsr,Bommanahalli,Average Rated
1181,1181,Cake N Cream,Bakery,3.5142532329117526,40,360.0,no,no,"Bakery, Desserts",Indiranagar,Jeevan Bhima Nagar,Average Rated
1182,1182,Cake Of Day,Bakery,2.8,40,150.0,no,no,Bakery,Basavanagudi,Basavanagudi,Average Rated
1183,1183,Cake Of The Day,Bakery,3.2,4,150.0,no,no,Bakery,Basavanagudi,Basavanagudi,Average Rated
1184,1184,Cake Palace,Dessert Parlor,3.4,11,100.0,yes,no,Bakery,Indiranagar,Indiranagar,Average Rated
1185,1185,Cake Town Cafe,"Bakery, Dessert Parlor",3.9,75,500.0,yes,no,"Bakery, Desserts",Bellandur,Bellandur,Average Rated
1186,1186,Cake Yard,Dessert Parlor,2.9,30,250.0,no,no,Desserts,"Byresandra,Tavarekere,Madiwala",Koramangala 7Th Block,Average Rated
1187,1187,Cakea,Delivery,2.8,40,300.0,no,no,Bakery,Electronic City,Electronic City,Average Rated
1188,1188,Cakeberries,Bakery,3.7,15,200.0,no,no,"Bakery, Desserts",Old Airport Road,Old Airport Road,Average Rated
1189,1189,Cakebox,Bakery,3.5,18,400.0,yes,no,"Bakery, Desserts",Hsr,Hsr,Average Rated
1190,1190,Cakebuy,Dessert Parlor,3.9,70,350.0,yes,no,Desserts,Bannerghatta Road,Bannerghatta Road,Average Rated
1191,1191,Cake-O-Mania,"Takeaway, Delivery",3.4,7,300.0,yes,no,"Bakery, Desserts",Bannerghatta Road,Bannerghatta Road,Average Rated
1192,1192,Cakeport,Bakery,3.4,20,400.0,no,no,Bakery,Jayanagar,Jayanagar,Average Rated
1193,1193,Cakes & Candles,"Bakery, Dessert Parlor",3.1,11,300.0,yes,no,"Bakery, Desserts","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Average Rated
1194,1194,Cakes & Slices,Bakery,3.5,13,300.0,no,no,"Bakery, Desserts",Banashankari,Banashankari,Average Rated
1195,1195,Cakes And Crumbs,Dessert Parlor,3.4,8,350.0,no,no,Bakery,Bannerghatta Road,Jp Nagar,Average Rated
1196,1196,Cakes And Moulds,Bakery,3.6,19,300.0,no,no,"Bakery, Desserts",Koramangala 4Th Block,Koramangala 1St Block,Average Rated
1197,1197,Cakes By M,Delivery,3.4,7,500.0,no,no,Bakery,Bannerghatta Road,Bannerghatta Road,Average Rated
1198,1198,Cakes Wagon,Bakery,3.3,37,600.0,yes,no,"Bakery, Desserts",Electronic City,Electronic City,Average Rated
1199,1199,"Cakes, Crumbs & Magic",Bakery,3.3,4,300.0,no,no,Bakery,Kalyan Nagar,Kalyan Nagar,Average Rated
1200,1200,Cakesta,Bakery,4.1,119,500.0,yes,no,"Bakery, Desserts",Brookefield,"Itpl Main Road, Whitefield",Highly Rated
1201,1201,Cakewala,Bakery,4.1,230,500.0,yes,no,"Bakery, Desserts","Byresandra,Tavarekere,Madiwala",Jp Nagar,Highly Rated
1202,1202,Cakewalk,Dessert Parlor,4.1,540,500.0,no,no,"Desserts, Bakery",Indiranagar,Indiranagar,Highly Rated
1203,1203,Cakezone,Bakery,3.2,9,500.0,yes,no,"Bakery, Desserts",Electronic City,Electronic City,Average Rated
1204,1204,Calcutta Cafe,Quick Bites,3.5,45,350.0,yes,no,"Bengali, Chinese, Sandwich",Banashankari,Kumaraswamy Layout,Average Rated
1205,1205,Calcutta Chats,Quick Bites,3.5,17,200.0,no,no,"Street Food, North Indian",Church Street,Vasanth Nagar,Average Rated
1206,1206,Calcutta North Indian Meals,Quick Bites,3.2,5,200.0,no,no,North Indian,Whitefield,Whitefield,Average Rated
1207,1207,Calcutta Victoria Chat House,Quick Bites,2.8,132,200.0,yes,no,"Fast Food, Street Food",Kammanahalli,Banaswadi,Average Rated
1208,1208,Calicut Durbar,Quick Bites,3.8,57,500.0,yes,no,"Arabian, North Indian",Koramangala 5Th Block,Koramangala 7Th Block,Average Rated
1209,1209,Calicut Mess House,Mess,3.2,5,250.0,no,no,Kerala,Whitefield,Whitefield,Average Rated
1210,1210,Calicut Restaurant,Casual Dining,3.9,171,450.0,yes,no,"Kerala, South Indian, North Indian, Chinese",Malleshwaram,Yeshwantpur,Average Rated
1211,1211,California Burrito,Food Court,3.3,9,400.0,no,no,"Mexican, Fast Food",Jayanagar,Jp Nagar,Average Rated
1212,1212,Call A Cake,Delivery,3.6,41,500.0,yes,no,Bakery,"Byresandra,Tavarekere,Madiwala",Btm,Average Rated
1213,1213,Calorie Express,Delivery,3.6,192,450.0,yes,no,Healthy Food,Bannerghatta Road,Btm,Average Rated
1214,1214,Calvin'S,Dessert Parlor,2.9,231,800.0,no,no,"Desserts, Italian, Pizza",Bannerghatta Road,Jp Nagar,Average Rated
1215,1215,Camp Tandoor,Quick Bites,3.7,15,300.0,yes,no,North Indian,Church Street,Ulsoor,Average Rated
1216,1216,Campus Juice Corner,Quick Bites,3.3,6,100.0,no,no,"Fast Food, Juices",Jp Nagar,Kumaraswamy Layout,Average Rated
1217,1217,Candy Cake,Bakery,3.4,6,500.0,no,no,Bakery,"Byresandra,Tavarekere,Madiwala",Btm,Average Rated
1218,1218,Cane Crussh,Beverage Shop,2.8,40,100.0,yes,no,Juices,"Byresandra,Tavarekere,Madiwala",Btm,Average Rated
1219,1219,Cane Recipes,Quick Bites,3.5,14,100.0,no,no,Juices,Bannerghatta Road,Bannerghatta Road,Average Rated
1220,1220,Cane-O-La,Quick Bites,3.8,61,100.0,yes,no,Juices,Banashankari,Basavanagudi,Average Rated
1221,1221,Canopus Multicuisine Restaurant,Casual Dining,2.8,40,800.0,yes,no,"North Indian, Seafood, Biryani, Chinese",Bellandur,Marathahalli,Average Rated
1222,1222,Canopy,Casual Dining,3.0,107,800.0,no,no,"North Indian, Continental, Chinese",Brigade Road,Mg Road,Average Rated
1223,1223,Canopy Flavours,Cafe,2.6,49,450.0,no,no,"Cafe, Fast Food",Hsr,Hsr,Average Rated
1224,1224,Canton,Casual Dining,3.4,197,800.0,yes,no,"Chinese, Seafood, Biryani",Jayanagar,Jayanagar,Average Rated
1225,1225,Caperberry,Fine Dining,4.6,1423,2200.0,no,yes,"Spanish, Italian, Mediterranean, European, Salad",Brigade Road,Lavelle Road,Highly Rated
1226,1226,Caprese - Shangri-La Hotel,Fine Dining,4.2,233,3000.0,no,yes,Italian,Lavelle Road,Vasanth Nagar,Highly Rated
1227,1227,Capri Gastrobar,"Bar, Casual Dining",4.3,284,1200.0,no,yes,"Mediterranean, Italian, Asian",Brigade Road,St. Marks Road,Highly Rated
1228,1228,Capsicum Family Restaurant,Casual Dining,3.8,254,800.0,yes,no,"Biryani, North Indian",Bannerghatta Road,Btm,Average Rated
1229,1229,Captain Egg,Food Court,4.1,18,400.0,no,no,Fast Food,Whitefield,Whitefield,Highly Rated
1230,1230,Caramel Shake,Beverage Shop,2.8,40,200.0,yes,no,"Beverages, Juices, Ice Cream",Basavanagudi,Btm,Average Rated
1231,1231,Caramel Whitefield,"Dessert Parlor, Quick Bites",3.7,56,1000.0,no,no,"Desserts, Bakery",Whitefield,Whitefield,Average Rated
1232,1232,Caraway Kitchen - Conrad Bengaluru,Fine Dining,4.3,145,2800.0,no,yes,"American, Continental, North Indian, South Indian",Indiranagar,Ulsoor,Highly Rated
1233,1233,Carbon Cup,Quick Bites,3.5,12,400.0,yes,no,"North Indian, Arabian, Fast Food, Chinese",Malleshwaram,New Bel Road,Average Rated
1234,1234,Cardamom Pods,Quick Bites,2.8,40,450.0,yes,no,"North Indian, Chinese",Marathahalli,Marathahalli,Average Rated
1235,1235,Cariocake,Bakery,3.9,56,350.0,no,no,"Bakery, Desserts",Jayanagar,Jp Nagar,Average Rated
1236,1236,Carlos Cake Cafe,Bakery,3.3,7,300.0,yes,no,"Bakery, Desserts",Brookefield,Marathahalli,Average Rated
1237,1237,Carnatic,Casual Dining,4.1,193,1000.0,no,yes,"South Indian, Kerala, Andhra, Biryani, Chettinad, Konkan, Mangalorean",Residency Road,Church Street,Highly Rated
1238,1238,Carnival Cakes & Breads,"Bakery, Quick Bites",3.5,49,200.0,no,no,"Bakery, Fast Food",Hsr,Hsr,Average Rated
1239,1239,Carnival De Goa,"Casual Dining, Bar",4.2,980,1000.0,yes,yes,"Goan, Mangalorean, Pizza",Brigade Road,Ulsoor,Highly Rated
1240,1240,Carrots,Casual Dining,4.1,600,1100.0,yes,yes,"Italian, North Indian, Healthy Food, Desserts","Byresandra,Tavarekere,Madiwala",Koramangala 6Th Block,Highly Rated
1241,1241,Casa De Goa,"Casual Dining, Pub",4.2,341,1400.0,yes,yes,"Goan, Mangalorean",Kalyan Nagar,Kalyan Nagar,Highly Rated
1242,1242,Casa Express,Quick Bites,2.6,26,400.0,no,no,"Chinese, Italian",Brigade Road,Residency Road,Average Rated
1243,1243,Casa Piccosa,"Casual Dining, Bar",4.1,842,1100.0,yes,yes,"South American, Continental, Italian",Bannerghatta Road,Jp Nagar,Highly Rated
1244,1244,Casamia,Quick Bites,3.6,23,400.0,yes,no,"Andhra, Kerala, South Indian",Malleshwaram,Yeshwantpur,Average Rated
1245,1245,Cashmere Nites,Casual Dining,3.5,74,600.0,yes,no,Kashmiri,"Byresandra,Tavarekere,Madiwala",Koramangala 6Th Block,Average Rated
1246,1246,Casino Hotel,Casual Dining,3.9,343,500.0,yes,no,"North Indian, Chinese",Malleshwaram,New Bel Road,Average Rated
1247,1247,Castle Rock,Casual Dining,3.6,172,700.0,yes,no,"North Indian, Chinese",Banashankari,Uttarahalli,Average Rated
1248,1248,Catch-Up-Ino,Cafe,3.9,133,800.0,yes,no,"Cafe, Fast Food, Continental, Chinese, Momos",Banashankari,Banashankari,Average Rated
1249,1249,Cauvery Fast Food,Quick Bites,3.2,4,150.0,no,no,Chinese,Koramangala 4Th Block,Ejipura,Average Rated
1250,1250,Cauvery Hyderabadi Biriyani,Casual Dining,3.8,111,600.0,no,no,"North Indian, Chinese",Bellandur,Marathahalli,Average Rated
1251,1251,Cauvery Punjabi Khana,Quick Bites,3.4,11,300.0,no,no,"North Indian, South Indian",Rajajinagar,Majestic,Average Rated
1252,1252,Cave N Dine,"Casual Dining, Bar",3.1,405,800.0,yes,yes,"North Indian, Chinese, Seafood",Rajajinagar,Basaveshwara Nagar,Average Rated
1253,1253,Cedar Bar & Dive - Hotel Presidency,Bar,3.8,49,1200.0,yes,no,"North Indian, Thai, Chinese, Continental",Electronic City,Electronic City,Average Rated
1254,1254,Celebrations 365,Dessert Parlor,3.3,4,350.0,yes,no,"Desserts, Ice Cream",Brookefield,Brookefield,Average Rated
1255,1255,Celeste'S Kitchen,Delivery,3.3,5,400.0,no,no,"Chinese, Fast Food, North Indian",Indiranagar,Domlur,Average Rated
1256,1256,Central Cafe,"Beverage Shop, Quick Bites",3.2,4,300.0,yes,no,"Beverages, Fast Food",Marathahalli,Marathahalli,Average Rated
1257,1257,Central Jail Restaurant,Casual Dining,3.7,420,700.0,yes,no,"Andhra, Seafood, North Indian, Chinese",Jayanagar,Jayanagar,Average Rated
1258,1258,Chaai Bee,"Beverage Shop, Quick Bites",3.5,8,250.0,no,no,"Beverages, Fast Food, Street Food","Byresandra,Tavarekere,Madiwala",Koramangala 7Th Block,Average Rated
1259,1259,Chaai Resto,Beverage Shop,2.7,16,300.0,no,no,Beverages,"Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Average Rated
1260,1260,Chaarcoal,Casual Dining,4.0,444,1200.0,yes,no,North Indian,Bellandur,Bellandur,Highly Rated
1261,1261,Chaat Bazaar,Quick Bites,3.7,34,300.0,yes,no,Street Food,Brookefield,Whitefield,Average Rated
1262,1262,Chaat Central,Food Court,3.3,4,300.0,yes,no,"Street Food, North Indian",Bannerghatta Road,Bannerghatta Road,Average Rated
1263,1263,Chaat Chatore,Quick Bites,3.1,5,300.0,no,no,Fast Food,Bannerghatta Road,Bannerghatta Road,Average Rated
1264,1264,Chaat Express,Quick Bites,3.4,15,200.0,yes,no,"Fast Food, North Indian",Sarjapur Road,Hsr,Average Rated
1265,1265,Chaat Junction,Quick Bites,3.6,12,200.0,no,no,"Street Food, North Indian, Fast Food",Brookefield,Whitefield,Average Rated
1266,1266,Chaat Lounge,"Food Court, Quick Bites",3.0,16,300.0,yes,no,"North Indian, Street Food",Malleshwaram,Yeshwantpur,Average Rated
1267,1267,Chaat Street,Kiosk,3.9,293,250.0,yes,no,"Street Food, North Indian",Koramangala 5Th Block,Koramangala 6Th Block,Average Rated
1268,1268,Chaat Trail By Moti Mahal,Quick Bites,3.9,46,300.0,yes,yes,"Street Food, Beverages, South Indian, North Indian, Ice Cream, Mithai, Rajasthani",Hsr,Hsr,Average Rated
1269,1269,Chaatimes,Quick Bites,3.4,8,200.0,yes,no,"Street Food, Fast Food",Bannerghatta Road,Bannerghatta Road,Average Rated
1270,1270,Chaatter Box,Quick Bites,3.4,9,250.0,yes,no,"South Indian, Chinese, North Indian",Jp Nagar,Kumaraswamy Layout,Average Rated
1271,1271,Chaavadi,Casual Dining,3.7,38,750.0,no,no,"North Indian, Biryani, Seafood, Chinese, Mangalorean",Indiranagar,Indiranagar,Average Rated
1272,1272,Cha-Cha Cha-Chi,Quick Bites,3.3,4,100.0,no,no,"Fast Food, Beverages",Hsr,Hsr,Average Rated
1273,1273,Chacha Ka Dhaba,Quick Bites,2.8,40,400.0,no,no,"North Indian, Chinese",Brookefield,Whitefield,Average Rated
1274,1274,Chackochi Mess,Mess,3.3,6,250.0,no,no,"Kerala, South Indian",Hsr,Bommanahalli,Average Rated
1275,1275,Chai & Kadi,Quick Bites,3.8,30,200.0,no,no,South Indian,Indiranagar,Indiranagar,Average Rated
1276,1276,Chai Cafe,Cafe,3.9,49,200.0,no,no,Cafe,Indiranagar,Indiranagar,Average Rated
1277,1277,Chai Central,"Quick Bites, Beverage Shop",3.2,10,200.0,yes,no,"Tea, Fast Food",Frazer Town,Rt Nagar,Average Rated
1278,1278,Chai Chowk,Quick Bites,3.8,81,200.0,no,no,"Chinese, Fast Food",Koramangala 6Th Block,Koramangala 7Th Block,Average Rated
1279,1279,Chai Culture,Beverage Shop,3.6,8,200.0,yes,no,Beverages,Basavanagudi,Jayanagar,Average Rated
1280,1280,Chai Darbaar,Quick Bites,3.1,7,300.0,yes,no,"North Indian, Chinese, Fast Food",Marathahalli,Marathahalli,Average Rated
1281,1281,Chai Days,Cafe,4.4,105,200.0,yes,no,"Cafe, Tea, Beverages, Fast Food",Indiranagar,Indiranagar,Highly Rated
1282,1282,Chai Galli,Cafe,4.1,825,300.0,yes,no,"Cafe, Street Food",Marathahalli,Brookefield,Highly Rated
1283,1283,Chai Kada,"Beverage Shop, Quick Bites",3.6,10,,no,no,"Beverages, Fast Food",Kammanahalli,Kalyan Nagar,Average Rated
1284,1284,Chai Ki Tapri,Cafe,3.7,16,250.0,no,no,Cafe,Brigade Road,Mg Road,Average Rated
1285,1285,Chai Kraft,Beverage Shop,4.1,30,100.0,yes,no,"Beverages, Tea",Banashankari,Jayanagar,Highly Rated
1286,1286,Chai Makhan,Quick Bites,3.5142532329117526,40,300.0,no,no,"North Indian, Chinese, South Indian",Koramangala 6Th Block,Btm,Average Rated
1287,1287,Chai Makhani,Beverage Shop,3.5,11,100.0,yes,no,"Beverages, Tea","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Average Rated
1288,1288,Chai Mane,"Beverage Shop, Quick Bites",3.2,6,100.0,no,no,"Beverages, Sandwich",Basavanagudi,Basavanagudi,Average Rated
1289,1289,Chai Mania,Cafe,2.8,67,300.0,yes,no,"Cafe, Tea, Beverages",Brookefield,Marathahalli,Average Rated
1290,1290,Chai Masthi,Quick Bites,3.4,9,200.0,yes,no,"Fast Food, Lebanese",Indiranagar,Domlur,Average Rated
1291,1291,Chai Point,Beverage Shop,3.8,94,250.0,yes,no,"Fast Food, Beverages",Marathahalli,Marathahalli,Average Rated
1292,1292,Chai Resto,Quick Bites,3.3,5,200.0,no,no,"Fast Food, Tea",Indiranagar,Jeevan Bhima Nagar,Average Rated
1293,1293,Chai Street,Beverage Shop,3.2,5,150.0,yes,no,Beverages,"Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Average Rated
1294,1294,Chai World,Quick Bites,3.5,18,300.0,yes,no,"Tea, Beverages, Sandwich, Fast Food",Bellandur,Sarjapur Road,Average Rated
